17,_,11082,ESC. BÁS. N° 2268,,NUEVA GERMANIA,CHAMORRO CUE,RURAL,,2,150,E.E.B ,"AULAS,DIRECCIÓN",3,SENASA,ANDE,E/G,SI,POR DÉFICIT,SAN PEDRO,2
24,_,11085,ESC. BÁS. N° 3706 ,,NUEVA GERMANIA,ISLA SOLA,RURAL,,2,155,E.I Y E.E.B,"AULAS,DIRECCIÓN",2,SENASA,ANDE,MEC,SI,DÉFICIT,SAN PEDRO,2
69,_,11089,"ESC. BÁS. N° 4514 ""KO'Ê PYAHU""",,NUEVA GERMANIA,ASENT. KO'Ê PYAHU,RURAL,ASENT. KO'Ê PYAHU,4,29,E.E.B.,"AULAS,DIRECCIÓN",3,SENASA,ANDE,NO,SI,POR NO CONTAR CON LAS AULAS PARA LOS NIÑOS DEL 7° Y 8° GRADO. POR NO CONTAR CON UN AULA PARA GUARDAR LOS DOCUMENTOS.,SAN PEDRO,2
63,214004,11090,"ESC. BÁS. 4520 ""SAN RAMÓN""",,SANTA ROSA DEL AGUARAY,ASENT. PEDRO GIMÉNEZ  ,RURAL,ASENT. PEDRO GIMÉNEZ,4,295,E.E.B.,DIRECCIÓN,1,POZO ARTESIANO,ANDE,MEC,SI,LA INSTITUCIÓN NO CUENTA CON ESTE ESPACIO.,SAN PEDRO,2
64,214054,11091,"ESC. BÁS. N° 4519 ""DOMINGO SAVIO""",,SANTA ROSA DEL AGUARAY,B° SAN PEDRO,RURAL,SANTA BÁRBARA,4,110,E.E.B.,AULAS,3,POZO COMÚN,ANDE,MEC,SI,LA INSTITUCIÓN REQUIERE DE AULAS CONFORTABLES EN ÓPTIMA CONDICIÓN.,SAN PEDRO,2
46,_,11092,"ESC. BÁS. N° 2636 ""PRIMER GOBERNADOR DE SAN PEDRO""",,SANTA ROSA DEL AGUARAY,SAN ISIDRO,RURAL,,4,60,E.E.B. 3° C,AULAS,3,SENASA,ANDE,MEC,SI,"LOS ALUMNOS DEL 3ER CICLO NO CUENTAN CON AULAS, FUNCIONAN EN ESPACIOS ADAPTADOS.",SAN PEDRO,2
7,1403191,11097,ESC. BAS. N° 6397 SAN ISIDRO,,CURUGUATY,ASENT. SAN ISIDRO,RURAL,ASENT. SAN ISIDRO,2,110,E.E.B.,AULAS,3,SÍ,SÍ,SÍ,SI,DEFICIT,CANINDEYU,14
204,213001,11102,"ESC. BÁS. Nº 33 ""DON CARLOS A. LÓPEZ""",,VILLA DEL ROSARIO,VILLA DEL ROSARIO,URBANA, ,1,26,EI,AULAS,1,SENASA,ANDE,MEC,SI,LOS/AS NIÑOS/AS DE ESTE NIVEL NECESITAN UN ESPACIO ADECUADO Y ACORDE A SUS EDADES. ,SAN PEDRO,2
207,213028,11103,"ESC. BÁS. Nº 100  ""RCA. DE COLOMBIA""",,VILLA DEL ROSARIO,PUERTO ROSARIO,URBANA, ,1,14,E.E.B,AULAS,1,SENASA,ANDE,MEC,SI,LOS ALUMNOS/AS DE LA EDUCACIÓN INICIAL NO POSEE AULAS PARA EL PREESCOLAR ,SAN PEDRO,2
202,213029,11105,"ESC. BÁS. Nº 446 ""DR. ROQUE ENCINA""",,VILLA DEL ROSARIO,PUERTO ROSARIO,URBANA, ,1,17,EI,AULAS,1,SENASA,ANDE,MEC,SI,LOS ALUMNOS/AS DE LA EDUCACIÓN INICIAL NO CUENTAN CON UNA SALA DE CLASE,SAN PEDRO,2
15,506046,11139,ESC. BÁS. N° 6228 ALEJANDRO VILLALBA FERNÁNDEZ,,JUAN MANUEL FRUTOS,PUNTA PORÄ,RURAL,PUNTA PORÄ,R.1,15,1° CICLO E.E.B,AULAS,1,POZO COMÚN,NO,COM. INDÍG,SI,"DÉFICIT, NO CUENTA CON AULA SUFICIENTE",CAAGUAZU,5
125,417048,11140," ESC. BÁS. Nª 6134 ""MARCOS A. M. A.""",,REPATRIACIÓN,ASENT. SAN MARCOS,RURAL,ASENT. SAN MARCOS,2ZB,44,E.E.B 3º C,AULAS,3,POZO COMÚN,ANDE,MEC,SI,"LAS AULAS EXISTENTES SON DE MADERA, DETERIORADA",CAAGUAZU,5
96,208087,11236,"ESC. BÁS. N°6174 ""SAN JOSÉ""",,SAN ESTANISLAO,1º DE MARZO,RURAL,,4,25,E.E.B.,AULAS,1,SI,SI,SI,SI,DÉFICIT,SAN PEDRO,2
35,217078,11275,ESC. BÀS. Nª 6236 SAN BLÀS,,CAPIIBARY,SAN BLÀS,RURAL,ARA PYAHU,2,2,E.E.B,AULAS,2,J. DE SANEAMIENTO,ANDE,NO,SI,"POR QUE LA ESCUELA NECESITA DE MÀS ESPACIOS ÀULICOS, NO POSEE SALA PARA DIRECCIÒN Y LAS AULAS EXISTENTES ESTÁN EN DEPLOTABLE ESTADO.",SAN PEDRO,2
117,208020,11280,COL. NAC. OÑONDIVEPA,,SAN ESTANISLAO,CURURUO,RURAL,COL. OÑONDIVEPA,4,80,NIVEL MEDIO,AULAS,3,SI,SI,SI,SI,DÉFICIT,SAN PEDRO,2
118,208020,11280,COL. NAC. OÑONDIVEPA,,SAN ESTANISLAO,CURURUO,RURAL,COL. OÑONDIVEPA,4,,NIVEL MEDIO,DIRECCIÓN,1,SI,SI,SI,SI,DÉFICIT,SAN PEDRO,2
8,1403202,11294,ESC. BAS. N° 6146 DEF. DEL CHACO,,CURUGUATY,B° SAN MIGUEL,RURAL,B° SAN MIGUEL,2,45,E.E.B.,AULAS,3,SÍ,SÍ,SÍ,SI,DEFICIT,CANINDEYU,14
20,_,11301,ESC. BÁS. N° 1679  MARÍA TEODORA ROJAS DE AQUINO,,CHORE,NUCLEAR 3,RURAL,,6,,E.E.B,AULAS,3,SENASA,ANDE,MEC,SI,DÉFCIT,SAN PEDRO,2
38,_,11368,ESC. BÁS. 3700 SRA GABRIELA GORLITZ DE NEUMAN,,ANTEQUERA,ANTEQUERA,URBANA,,1,50,E.E.B 3°C,AULAS Y BIBLIOTECA,2,SENASA,ANDE,MEC,SI,POR NECESIDAD,SAN PEDRO,2
49,520009,12875,COOL. NAC. VAQUERÍA,,VAQUERÍA,VAQUERÍA,URBANA,…………………..,R10,60,E.M.,AULAS,4,SENACSA,ANDE,MEC,SI,DEFICIT DE AULA Y DIRECCIÓN,CAAGUAZU,5
6,_,11383,ESC. BÁS. N° 3874 SAN JOSÉ,,CHORE,YCUA PORA,RURAL,,6,,E.E.B,AULAS,3,SENASA,ANDE,MEC,SI,POR DÉFICIT,SAN PEDRO,2
31,1403084,11408,COL. NAC. 7 MONTES,,CURUGUATY,7 MONTES,RURAL,7 MONTES,2,50,N.M.,AULAS,3,SÍ,SÍ,SÍ,SI,DEFICIT,CANINDEYU,14
1,_,11413,ESC. BÁS. N° 3721 SAN ISIDRO LABRADOR,,SAN PEDRO,15 DE MAYO,RURAL,COL. BARBERO,1,200,E.E.B Y E.M,"AULAS, BIBLIOTECA",3,SENASA,ANDE,E/G,SI,POR DÉFICIT,SAN PEDRO,2
151,502187,11423,ESC. BAS. N°6450 VIRGEN DE FATIMA ,,CAAGUAZU,ASENTAMIENTO VIRGEN DE FATIMA 1RA. L. BALANZA,RURAL,ASENTAMIENTO VIRGEN DE FATIMA,R1ZB,30,E.E.B 3° CICLO,AULAS,2,POZO DEL VECINO,SI - ANDE,SI,X,NO CUENTA CON AULA PARA EL 3° CICLO,CAAGUAZU,5
68,502188,11424,"ESC. BÁS. Nº 6523 ""SAN BLÁS""",6523,CAAGUAZÚ,Bº SAN BLÁS,RURAL,,4,97, E.E.B,AULAS,3,PRIVADO,SI,NO,SI,DÉFICIT DE AULA,CAAGUAZU,5
4,502094,11468,COLEGIO NACIONAL MOJÓN 7 ,,CAAGUAZU ,6A L. MOJÓN 7 ,RURAL,,R1ZB,99,E.M ,AULAS,3,POZO ARTESIANO,ANDE,MEC,SI,NO SE CUENTA CON AULAS NECESARIAS,CAAGUAZU,5
8,502056,11469,COL. NAC. TTE. 1° ADOLFO ROJAS SILVA ,,CAAGUAZÚ ,2A L. BALANZÁ ,RURAL,,R1ZB,24,E.M ,AULAS,1,POZO ARTESIANO,ANDE,MEC,SI,SALA PARA ALUMNOS DEL NIVEL MEDIO,CAAGUAZU,5
13,502079,11470,COLEGIO NACIONAL SAN MIGUEL ,,CAAGUAZÚ ,CALLE SAN MIGUEL,RURAL,,R1ZB,---,BCCS - E.M ,AULAS,4,POZO ARTESIANO,ANDE,MEC,SI,1 SALA PARA DIRECCIÓN Y 3 SALAS PARA EL NIVEL MEDIO ,CAAGUAZU,5
14,502099,11471,COLEGIO NACIONAL SAN BLÁS ,,CAAGUAZÚ ,CALLE SANTA FE ,RURAL,,R1ZB,31,BCCS - E.M ,AULAS,3,POZO ARTESIANO,ANDE,MEC,SI,LAS SALAS NO SON ADECUADAS ,CAAGUAZU,5
55,511005,11475,COL. NAC. DR.FELIZ MANUEL SALMENA,,YHU,SAN MIGUEL,RURAL,…………………..,R10,60,E.M.,AULAS,4,POSO ARTESIANO,ANDE,MEC,SI,DEFICIT DE AULA Y DIRECCIÓN,CAAGUAZU,5
45,511071,11477,COL. NAC. SAN ISIDRO,,YHU,MCAL. LÓPEZ 3A. L.,RURAL,……………………..,R10,60,E.M.,AULAS,4,POZO ARTESIANO,ANDE,MEC,SI,DEFICIT ,CAAGUAZU,5
70,_,11513,"ESC. BÁS. N° 2633 ""SAN JUAN BOSCO""",,SANTA ROSA DEL AGUARAY,CAMBÁ YCUÁ,RURAL,CAMBÁ YCUÁ,4,120,E.E.B.,AULAS,1,SENASA,ANDE,MEC,SI,LOS ALUMNOS DEL 9° GRADO DAN CLASE BAJO ÁRBOLES.,SAN PEDRO,2
44,_,11516,ESC. BÁS. N° 4517 ,,LIMA,YBYPÉ 3RA LÍNEA,RURAL,YBYPÉ 3RA LÍNEA,7,20,E.I.,AULAS,1,SENASA,ANDE,MEC,SI,DÉFICIT.,SAN PEDRO,2
95,_,11516,ESC. BÁS. N° 2639 ,,LIMA,CARUMBEY 2,RURAL,CARUMBEY 2,7,15,E.I.,AULAS,1,SENASA,ANDE,MEC,SI,DÉFICIT.,SAN PEDRO,2
49,1403215,11522,ESCUELA AMOR Y VIDA (C.E.E.),,CURUGUATY,B° FÁTIMA,URBANA,CURUGUATY,2,32,"A,B Y C.",AULAS,3,SÍ,SÍ,SÍ,SI,DEFICIT P/ EDUC. ESPECIAL,CANINDEYU,14
7,216004,11546,"ESC BÁS Nº 2934""DON IDILIO CASTIGLIONI NÚÑEZ""","2934""Don",GUAJAYVI,AMISTAD,RURAL,COL. AMISTAD,3,40,E.E.B 3º CICLO,,1,POZO ARTESIANO,ANDE,MEC,SI,"CADA GRADO DEL 3º CICLO TIENE TURNO OPUESTO Y NO DISPONE DE AULA PARA EL DESARROLLO DE CLASE, ESTUDIAN EN LA COCINA ESPACIO QUE SE CONSIDERA NO APROPIADO PARA DICHA TAREA.",SAN PEDRO,2
67,_,11570,"ESC. BÁS. N° 5000 ""SAN JORGE""",,SANTA ROSA DEL AGUARAY,SAN JORGE,RURAL,CORORO'I,4,4,E.E.B.,DIRECCIÓN,1,SENASA,ANDE,MEC,SI,LA INSTITUCIÓN NO CUENTA CON DICHA INFRAESTRUCTURA.,SAN PEDRO,2
26,1403019,11600,COL. NAC. PASTORAL SOCIAL,,CURUGUATY,ASENT. ARAUJO CUE P.S.,RURAL,ARAUJO CUE,2,30,N.M.,AULAS,3,SÍ,SÍ,SÍ,SI,DEFICIT,CANINDEYU,14
47,_,11613,"ESC. BÁS. N° 3422 ""SAN PABLO""",,LIMA,COLONIA PRIMAVERA,RURAL,COLONIA PRIMAVERA,7,,E.E.B.,DIRECCIÓN,1,SENASA,ANDE,MEC,SI,DÉFICIT.,SAN PEDRO,2
96,_,11613,ESC. BÁS. N° 4517 ,,LIMA,YBYPÉ 3RA LÍNEA,RURAL,YBYPÉ 3RA LÍNEA,7,20,E.I.,AULAS,1,SENASA,ANDE,MEC,SI,DÉFICIT.,SAN PEDRO,2
56,_,11614,"ESC. BÁS. N° 7104 ""SAN ROQUE""",,SANTA ROSA DEL AGUARAY,ASENT. JAGUARETE FOREST,RURAL,ASENT. JAGUARETE FOREST,4,198,E.I. Y E.E.B.,DIRECCIÓN,1,POZO ARTESIANO,ANDE,NO,SI,POR DÉFICIT.,SAN PEDRO,2
71,_,11616,"ESC. BÁS. N° 6296 ""SANTA LUCÍA""",,SANTA ROSA DEL AGUARAY,SANTA LUCÍA,RURAL,CORORO'I,4,140,E.I. Y E.E.B.,"AULAS, DIRECCIÓN, BIBLIOTECA, LABORATORIO",6,SENASA,ANDE,MEC,SI,"EL NIVEL INICIAL NO CUENTA CON AULA REGLAMENTARIA, NI EL 3ER CICLO.",SAN PEDRO,2
82,_,11617,"ESC. BÁS. N° 3548 ""CURUPAYTY""",,SANTA ROSA DEL AGUARAY,ASENT. CURUPAYTY,RURAL,ASENT. KURUPAYTY,4,230,E.I. Y E.E.B.,AULAS,1,SENASA,ANDE,MEC,SI,NO CONTAMOS EN LA INSTITUCIÓN CON SALA PARA EL PREESCOLAR.,SAN PEDRO,2
81,_,11620,"ESC. BÁS. N° 4000 ""14 DE MAYO""",,SANTA ROSA DEL AGUARAY,14 DE MAYO,RURAL,KARAPA'I,4,714,E.E.B.,"AULAS, SALA DE PROFESORES, BIBLIOTECA, LABORATORIO",6,,,,,"NECESITAMOS DE LA CONTRUCCIÓN DE 3 AULAS, SALA DE PROFESORES, BIBLIOTECA Y LABORATORIO.",SAN PEDRO,2
65,520033,12876,COL.NAC. T. EN AGROP.VAQUERIA,,VAQUERÍA,VAQUERÍA,URBANA,……………………….,R10,40,E.M.,AULAS,2,POZO ARTESIANO,ANDE,MEC,SI,DEFICIT DE AULA,CAAGUAZU,5
31,214010,11638,"ESC. BÁS. N° 4995 ""SANTO DOMINGO DE GUZMÁN""",,SANTA ROSA DEL AGUARAY,B° SANTO DOMINGO,RURAL,,4,350,E.E.B.,"SALA PARA PREESCOLAR, AULASDIRECCIÓN",4,SENASA,ANDE,MEC,SI,LA INSTITUCIÓN NO CUENTA SALA PARA PREESCOLAR TAMBIÉN PARA LOS GRADOS 4° Y 5° Y DIRECCIÓN.,SAN PEDRO,2
36,_,11638,"ESC. BÁS. N° 4995 ""SANTO DOMINGO DE GUZMÁN""",,SANTA ROSA DEL AGUARAY,B° SANTO DOMINGO,RURAL,,4,350,E.E.B.,"SALA PARA PREESCOLAR, AULASDIRECCIÓN",4,SENASA,ANDE,MEC,SI,LA INSTITUCIÓN NO CUENTA SALA PARA PREESCOLAR TAMBIÉN PARA LOS GRADOS 4° Y 5° Y DIRECCIÓN.,SAN PEDRO,2
48,_,11642,"ESC. BÁS. N° 3622 ""SAN JORGE""",,SANTA ROSA DEL AGUARAY,ASENT. SAN JORGE,RURAL,ASENT. SAN JORGE,4,200,E.E.B.,DIRECCIÓN,1,SENASA,ANDE,MEC,SI,PARA QUE PUEDA EJERCER CORRECTAMENTE SU FUNCIÓN.,SAN PEDRO,2
209,07/10/041,11658,"COLEGIO NACIONAL ""PROF. DR. LUIS MARÍA ARGAÑA""",,NATALIO,NATALIO KM. 20,RURAL,,R3 Z2,37,E.M ,DIRECCIÓN,1,SÍ,SÍ,SÍ,SI,ACTUALMENTE NO DISPONEMOS DE OFICINA ADMINISTRATIVA,ITAPUA,7
210,07/10/041,11658,"COLEGIO NACIONAL ""PROF. DR. LUIS MARÍA ARGAÑA""",,NATALIO,NATALIO KM. 20,RURAL,,R3 Z2,37,E.M ,SECRETARÍA,1,SÍ,SÍ,SÍ,SI,ACTUALMENTE NO DISPONEMOS DE OFICINA DE SECRETARÍA ,ITAPUA,7
55,_,11663,ESC. BÁS. N° 4128 SAN FRANCISCO DE ASIS,,GRAL. RESQUÍN,SAN VICENTE,RURAL,,8,215,E.E.B,AULAS,3,SENASA,ANDE,MEC,SI,POR NECESIDAD,SAN PEDRO,2
62,214033,11663,"ESC. BÁS. N° 5001 ""SAN ISIDRO LABRADOR""",,SANTA ROSA DEL AGUARAY,SAN ISIDRO,RURAL,ASENT. PEDRO GIMÉNEZ,4,120,E.I. Y E.E.B.,"AULAS DIRECCIÓN, BIBLIOTECA,COCINA",7,SENASA,ANDE,SI,SI,"PARA OFRECER ESPACIO ADECUADO, MEJOR ORGANIZACIÓN.",SAN PEDRO,2
72,_,11664,"ESC. BÁS. N° 4512 ""PROF. GERMÁN CARDOZO DÍAZ""",,SANTA ROSA DEL AGUARAY,CRISTO REY,RURAL,CORORO'I,4,98,E.E.B.,"AULAS,DIRECCIÓN",3,SENASA,ANDE,MEC,SI,POR DÉFICT.,SAN PEDRO,2
97,_,11691,"ESC. BÁS. N° 3422 ""SAN PABLO""",,LIMA,COLONIA PRIMAVERA,RURAL,COLONIA PRIMAVERA,7,,E.E.B.,DIRECCIÓN,1,SENASA,ANDE,MEC,SI,DÉFICIT.,SAN PEDRO,2
65,214049,11696,"ESC. BÁS. N° 2634 ""SANTA BÁRBARA""",,SANTA ROSA DEL AGUARAY,SANTA BÁRBARA,RURAL,SANTA BÁRBARA,4,225,E.I. Y E.E.B.,"SALA PARA PREESCOLAR, POZO ARTESIANO, DIRECCIÓN",3,POZO COMÚN,ANDE,MEC,SI,PARA EL CONFORT DE LOS NIÑOS. ES UNA NECESIDAD FUNDAMENTAL PARA MEJOR ORGANIZACIÓN.,SAN PEDRO,2
80,_,11697,"ESC. BÁS. N° 4521 ""INMACULADA CONCEPCIÓN""",,SANTA ROSA DEL AGUARAY,ASENT. KARAPA'I,RURAL,ASENT. KARAPA'I,4,105,E.I. Y E.E.B.,"DIRECCIÓN,BIBLIOTECA",2,POZO ARTESIANO,ANDE,EN GESTIÓN,SI,LA INSTITUCIÓN NO DISPONE DE LOS MENCIONADOS EDIFICIOS.,SAN PEDRO,2
68,_,11702,"ESC. BÁS. N° 3243 ""INMACULADA CONCEPCIÓN""",,SANTA ROSA DEL AGUARAY,INMACULADA CONCEPCIÓN,RURAL,ASENT. CORORO'I,4,,E.E.B.,DIRECCIÓN,1,POZO ARTESIANO,ANDE,SI,SI,LA INSTITUCIÓN  NO CUENTA CON DICHA INFRAESTRUCTURA.,SAN PEDRO,2
66,_,11703,"ESC. BÁS. N° 3999 ""SAN BLAS""",,SANTA ROSA DEL AGUARAY,SAN BLAS,RURAL,ASENT. PEDRO GIMÉNEZ,4,180,E.E.B.,"AULAS,DIRECCIÓN",5,SENASA,ANDE,MEC,SI,EN EL 2° CICLO SE ESTÁ DANDO CLASE BAJO ÁRBOLES. NO CONTAMOS CON SALA PARA EL PREESCOLAR Y DIRECCIÓN.,SAN PEDRO,2
61,214082,11704,"ESC. BÁS. N° 6611 ""SAN JOSÉ""",,SANTA ROSA DEL AGUARAY,PEDRO GIMÉNEZ - SAN JOSÉ,RURAL,ASENT. PEDRO GIMÉNEZ  ,4,130,E.E.B.,"AULAS DIRECCIÓN,SALA DE PROFESORES",4,POZO ARTESIANO,ANDE,MEC,SI,ES NECESARIO AULAS DE MATERIAL COCIDO.,SAN PEDRO,2
60,214081,11705,"ESC. BÁS. N° 7616 ""VIRGEN DE CAACUPÉ""",,SANTA ROSA DEL AGUARAY,NÚCLEO 4,RURAL,ASENT. FELIPE OSORIO,4,60,E.E.B.,"AULAS,BIBLIOTECA",4,POZO COMÚN,ANDE,NO,SI,DÉFICIT.,SAN PEDRO,2
78,_,11707,"ESC. BÁS. N° 5007 ""1° DE MARZO""",,SANTA ROSA DEL AGUARAY,ASENT. KARAPA'I,RURAL,ASENT. KARAPA'I,4,90,E.E.B.,"DIRECCIÓN, SECRETARÍA, SALA DE PROFESORES, BIBL. LABORATORIO",6,POZO ARTESIANO,ANDE,,SI,LA INSTITUCIÓN NO CUENTA CON DICHOS EDIFICIOS.,SAN PEDRO,2
79,_,11708,"ESC. BÁS. N° 5006 ""SAN ISIDRO""",,SANTA ROSA DEL AGUARAY,ASENT. KARAPA'I CALLE TACUATÍ,RURAL,ASENT. KARAPA'I,4,86,E.E.B.,"DIRECCIÓN, SECRETARÍA, SALA DE PROFESORES, BIBL., LABORATORIO",5,POZO ARTESIANO,ANDE,EN GESTIÓN,SI,LA INSTITUCIÓN NO CUENTA CON DICHOS REQUERIMIENTOS.,SAN PEDRO,2
32,_,11740,"ESC. BÁS. N° 6619 ""CRISTO REY""",,LIMA,YBYPÉ 3RA LÍNEA,RURAL,YBYPÉ 3RA LÍNEA,7,10,E.I.,,1,SENASA,ANDE,MEC,SI,DÉFICIT.,SAN PEDRO,2
92,_,11740,ESC. BÁS. N° 1610 ,,LIMA,YBYPÉ 1° LÍNEA,RURAL,YBYPÉ,7,15,E.I.,AULAS,1,SENASA,ANDE,MEC,SI,DÉFICIT.,SAN PEDRO,2
40,_,11746,"ESC. BÁS. 6603 ""MARÍA AUXILIADORA""",,SANTA ROSA DEL AGUARAY,MARÍA AUXILIADORA,RURAL,MARÍA AUXILIADORA,4,130,E.E.B.,AULAS,3,,,,,POR LA NECESIDAD DE CONTAR CON UNA NUEVA CONSTRUCCIÓN.,SAN PEDRO,2
19,_,11768,COLEGIO NAC. SAN LORENZO,,GRAL. RESQUÍN,SAN  LORENZO,RURAL,SAN LORENZO,8,100,E.M ,AULAS,3,SENASA,ANDE,MEC,SI,NECESIDAD POR CANT. DE ALUMNOS,SAN PEDRO,2
29,501082,11787,COL. TÉCNICO AGROPECUARIO SAN AGUSTÍN,,C. OVIEDO,CALLE 1 BLAS GARAY,RURAL,.,1,37,NIVEL MEDIO,AULAS,1,ARTESIANO,SI,SI,SI,"EL COLEGIO TÉCNICO FUNCIONA EN EL PREDIO DE LA ESCUELA UTILIZA UN PABELLON QUE COMPARTE CON EL TERCER CICLO. EL COLEGIO COMPARTE CON LA ESCUELA DIRECCIÓN, BIBLIOTECA",CAAGUAZU,5
30,501082,11787,COL. TÉCNICO AGROPECUARIO SAN AGUSTÍN,,C. OVIEDO,CALLE 1 BLAS GARAY,RURAL,.,1,37,NIVEL MEDIO,DIRECCIÓN,1,ARTESIANO,SI,SI,SI,,CAAGUAZU,5
31,501082,11787,COL. TÉCNICO AGROPECUARIO SAN AGUSTÍN,,C. OVIEDO,CALLE 1 BLAS GARAY,RURAL,.,1,37,NIVEL MEDIO,BIBLIOTECA,1,ARTESIANO,SI,SI,SI,,CAAGUAZU,5
32,501082,11787,COL. TÉCNICO AGROPECUARIO SAN AGUSTÍN,,C. OVIEDO,CALLE 1 BLAS GARAY,RURAL,.,1,37,NIVEL MEDIO,LABORATORIO,1,ARTESIANO,SI,SI,SI,,CAAGUAZU,5
33,501082,11787,COL. TÉCNICO AGROPECUARIO SAN AGUSTÍN,,C. OVIEDO,CALLE 1 BLAS GARAY,RURAL,.,1,37,NIVEL MEDIO,SALA DE PROFESORES,1,COMUNITARIO,SI,SI,SI,,CAAGUAZU,5
47,511006,11797,COL. NAC. SAN NONATO,,YHU,SAN RAMÓN,RURAL,………………,R10,60,E.M.,"AULAS ,DIRECCIÓN",4,POZO ARTESIANO,ANDE,MEC,SI,DEFICIT  AULAS Y DIRECCIÓN,CAAGUAZU,5
43,_,11823,"ESC. BÁS. N° 6428 ""SAN ISIDRO LABRADOR""",,SANTA ROSA DEL AGUARAY,ASENT. PEDRO GIMÉNEZ - NUEVA ESPERANZA,RURAL,ASENT. PEDRO GIMÉNEZNUEVA ESPERANZA,4,112,E.E.B.,AULAS,3,,ANDE,,,POR LA NECESIDAD DE CONTAR CON UNA NUEVA CONSTRUCCIÓN DE AULA PARA EL MEJOR APRENDIZAJE DE LOS NIÑOS.,SAN PEDRO,2
76,_,11835,"ESC. BÁS. N° 7314 ""1° DE MAYO""",,SANTA ROSA DEL AGUARAY,CALLE 1° DE MAYO Y FELICIDAD,RURAL,KARAPA'I,4,102,E.E.B.,"DIRECCIÓN, SECRETARÍA, CERCADO, BIBLIOTECA.",4,POZO ARTESIANO,ANDE,EN GESTIÓN,SI,LA INSTITUCIÓN NO CUENTA CON DICHO REQUERIMIENTO.,SAN PEDRO,2
83,_,11850,"ESC. BÁS. N° 4511 ""DR. JOSÉ GASPAR RODRÍGUEZ DE FRANCIA""",,SANTA ROSA DEL AGUARAY,ASENT. TÁVA GUARANI,RURAL,ASENT. TÁVA GUARANÍ,4,198,COMPARTIDO,"BIBLIOTECA, TALLER, COCINA,COMEDOR, SALA INFORMÁTICA",4,SENASA,ANDE,FISCAL CON CERTIF. DE OCUPACIÓN,SI,DÉFICIT.,SAN PEDRO,2
52,_,11852,ESC. BÁS. N° 4129 MARÍA AUXILIADORA,,GRAL. RESQUÍN,MARÍA AUXILIADORA,RURAL,,8,135,E.E.B,AULAS,3,SENASA,ANDE,MEC,SI,POR NECESIDAD,SAN PEDRO,2
75,_,11861,"ESC. BÁS. N° 7804 ""JOSEFINA PLA""",,SANTA ROSA DEL AGUARAY,CALLE 3 DE MAYO,RURAL,KARAPA'I,4,84,E.E.B.,"AULAS, DIRECCIÓN, SECRETARÍA, SALA DE PROFESORES, BIBL., LAB., CERCADO.",8,POZO ARTESIANO,ANDE,MEC,SI,POR LA NECESIDAD DE CONTAR CON DICHO REQUERIMIENTO PORQUE NO EXISTE EN LA INSTITUCIÓN.,SAN PEDRO,2
85,_,11862,"COL. NAC. ""REPÚBLICA DEL PARAGUAY""",,SANTA ROSA DEL AGUARAY,JAGUARETE FOREST,RURAL,ASENT. JAGUARETE FOREST,4,25,N.M.,AULAS,2,SENASA,ANDE,NO,SI,POR DÉFICIT.,SAN PEDRO,2
73,_,11867,"ESC. BÁS. N° 4130 ""PROF. EULOGIA UGARRIZA DE ZALDÍVAR""",,SANTA ROSA DEL AGUARAY,LOMA PUCÚ,RURAL,LOMA PUCÚ,4,762,E.I. Y E.E.B.,"AULUASPARA PREESCOLAR, BIBLIOTECA,LABORATORIO",3,SENASA,ANDE,MEC,SI,NO DE ADECUA AL NIVEL INICIAL. POR NO TENER DICHOS ESPACIOS.,SAN PEDRO,2
11,_,11868,"ESC. BÁS. N° 6552 ""8 DE DICIEMBRE""",,SANTA ROSA DEL AGUARAY,ASENT. LA VICTORIA,RURAL,ASENT. LA VICTORIA,4,277,E.E.B.,AULASDIRECCIÓN,2,SENASA,ANDE,NO,SI,UN GRADO NO TIENE AULA Y SU ACTIVIDAD DESARROLLA EN UN GALPÓN Y LA INSTITUCIÓN NO CUENTA CON UN LUGAR DESTINADO A LA DIRECCIÓN.,SAN PEDRO,2
,_,11871,ESC. BÁS. N° 4495 COSTA RICA,,GRAL. RESQUÍN,COSTA RICA,RURAL,,8,65,E.E.B,AULAS,3,SENASA,ANDE,MEC,SI,DÉFICIT,SAN PEDRO,2
87,_,11876,"ESC. BÁS. N° 502 ""CARLOS ANTONIO LÓPEZ""",,TACUATÍ,B° SAN PEDRO,URBANA,,5,630,E.I. Y E.E.B.,"AULAS,BIBLIOTECA",3,SENASA,ANDE,MEC,SI,LA INSTITUCIÓN NO CUENTA CON LA SALA PARA EL PREESCOLAR.,SAN PEDRO,2
10,214012,11882,ESC.BÁS. N° 7813 SAN ROQUE,,NUEVA GERMANIA,ASENT. LA GERMANINA,RURAL,LA GERMANINA,2,48,E.I Y E.E.B,AULAS,2,SENASA,ANDE,MEC,SI,POR DÉFICIT,SAN PEDRO,2
25,_,11887,"ESC. BÁS. N° 7571 ""SANTA LUCÍA""",,SANTA ROSA DEL AGUARAY,ASENT. LA PREFERIDA,RURAL,ASENT. LA PREFERIDA,4,155,E.I. Y E.E.B.,"AULAS, COCINA",3,SENASA,ANDE,INDERT,SI,ES DE SUMA IMPORTANCIA LAS OBRAS CONSTRUIDAS QUE SE TERMINEN PARA DAR BENEFICIO.,SAN PEDRO,2
